act_arm_one,act_arm_two,act_arm_three,act_arm_four,act_arm_five,act_arm_six,act_arm_seven,act_finger_lt0,act_finger_rg0,act_finger_md0,act_finger_if0,act_finger_if1,act_finger_if2,act_finger_tb0,act_finger_tb1,act_finger_tb2
5.750808180182116480e-01,5.020297181454205226e-01,4.814725723576012695e-01,6.703266070248347086e-01,5.050211716475943025e-01,4.546060366550108700e-01,4.855527292227815872e-01,5.946814840997910988e-03,5.722177396979925661e-03,1.003537776338464527e-02,5.912733531784607761e-09,2.737801053848388025e-02,8.713154538951989921e-08,4.999999858606721248e-01,2.458649483543384143e-08,7.611523529980676606e-02
5.752726785413841970e-01,5.019038074940972427e-01,4.812845365140980824e-01,6.680511497467286341e-01,5.051015511552187087e-01,4.530933092076031010e-01,4.855621145650652060e-01,5.950859209076860175e-03,5.808439319504156949e-03,9.992231428119306355e-03,5.917169982991009887e-09,2.733214010558960086e-02,8.722770092074474767e-08,4.999999866070336529e-01,-2.411367751770352941e-08,7.691180782806075755e-02
5.754779134661993645e-01,5.018014256760938707e-01,4.812465320947434955e-01,6.659219550727156767e-01,5.051375941030054051e-01,4.518848152335250279e-01,4.858897928161177715e-01,5.865606685320951669e-03,5.830005056393252130e-03,9.981445375185750771e-03,5.935059672720609809e-09,2.714814508313201716e-02,8.736436200720686426e-08,4.999999905055638183e-01,-2.002134690460507741e-08,7.711094308641557038e-02
5.759429852427856433e-01,5.018533239417090064e-01,4.814661893887808297e-01,6.623908059126532022e-01,5.056101824936030109e-01,4.509645891089869574e-01,4.863959749810334299e-01,5.844293535607215234e-03,5.835396745280450707e-03,9.892487429212755770e-03,5.921350638812538376e-09,2.692961889165246606e-02,8.742686923778134605e-08,4.999999932348470066e-01,-4.235484309073238657e-08,7.716071932749313245e-02
5.765934260809976175e-01,5.016041422783814596e-01,4.814222920390288651e-01,6.596649889765929808e-01,5.059223414746246705e-01,4.503680320892194389e-01,4.870545015887052243e-01,5.752701535970551616e-03,5.750483009509531861e-03,9.870248189408951933e-03,5.948477384107019601e-09,2.687498726371185045e-02,8.750526839393552327e-08,5.000000005912978995e-01,-6.282164936740387831e-08,7.648306059876351648e-02
5.774595365635236677e-01,5.011940939505868942e-01,4.810417992983899715e-01,6.571181537534397377e-01,5.057002008077380317e-01,4.498278615668171443e-01,4.875489927301243642e-01,5.729803285365590859e-03,5.729254666117701393e-03,9.778426680736383714e-03,5.923214037137069239e-09,2.668880190601974692e-02,8.753374706415785242e-08,5.000000030627556047e-01,-7.112975081432435513e-08,7.596858961529479037e-02
5.778276221137005342e-01,5.013816210076711410e-01,4.807575820015228540e-01,6.554928819736256518e-01,5.056764401104412165e-01,4.492717584712878076e-01,4.879638388937516114e-01,5.724078788788495957e-03,5.723947637438791050e-03,9.755471447881801025e-03,5.845906099307950638e-09,2.664225553488675305e-02,8.760790515591964006e-08,4.999999952977907669e-01,-5.711590890785542901e-08,7.583998428640416345e-02
5.778556621263607473e-01,5.017616900265815527e-01,4.807047843374503970e-01,6.544776458054304413e-01,5.058269761031741751e-01,4.487576756028552327e-01,4.883652405772770377e-01,5.722647924435852497e-03,5.722621107953932036e-03,9.835994561548842829e-03,5.821109046008342842e-09,2.680314646690357128e-02,8.775965168628200645e-08,4.999999837301765115e-01,-6.099299481050572379e-08,7.615289412027685667e-02
5.778293492491829442e-01,5.019803464770814516e-01,4.805588895289296669e-01,6.572863896212014501e-01,5.054034715939165201e-01,4.459221201002791513e-01,4.873907112775519024e-01,9.345364172592149007e-03,9.776674044405853081e-03,1.710225636523492534e-02,5.954615585165567166e-09,3.719496174568540092e-02,8.811819600801133515e-08,5.000000052563035036e-01,-1.415878611092180750e-08,8.071678147079787424e-02
5.777417102897357548e-01,5.022432026225653878e-01,4.801002595834734099e-01,6.595312879482456703e-01,5.050438226700038058e-01,4.407259650516169858e-01,4.878439274922816149e-01,2.498042019317717882e-02,2.243571965349296787e-02,2.855876051170535071e-02,5.791474973035048164e-09,4.203582802771072685e-02,1.371582744397477696e-02,5.000000027044823048e-01,1.725264841971950285e-04,8.979396550055032677e-02
5.777389501010687933e-01,5.024612017901819438e-01,4.798147435461215249e-01,6.603274253238867741e-01,5.052234393905495891e-01,4.350627013190883075e-01,4.881859525750235074e-01,3.820573632999268304e-02,3.215656334899692770e-02,3.918661103636569831e-02,7.572924627493859146e-09,4.617900938114233994e-02,1.171915001644951992e-01,4.999999801467069904e-01,1.595830273163141100e-03,1.079355797354331625e-01
5.775918587126549486e-01,5.023905304814076933e-01,4.797610116045381012e-01,6.601325332489843545e-01,5.055929548228537129e-01,4.293153388602892750e-01,4.889659139041117042e-01,5.082859091703751525e-02,4.621074507259977093e-02,5.392044852524410792e-02,8.392627155570363824e-09,4.859502441177723092e-02,3.289231839502916865e-01,4.999999762031738237e-01,3.101819041091818333e-03,1.383492947898109782e-01
5.773204824538716862e-01,5.023315774041123838e-01,4.800770581449261831e-01,6.582553866867419945e-01,5.053477638342817047e-01,4.239089398059076585e-01,4.905419563730783472e-01,6.140300899480991698e-02,6.050725722163338011e-02,7.321752748264855060e-02,8.167175498227362835e-09,5.006166745834982057e-02,6.475655744922765855e-01,4.999999829463856460e-01,4.858524672572929123e-03,1.690711392740092966e-01
5.771402508998948466e-01,5.024049284926657144e-01,4.800910655699349161e-01,6.571251973246287070e-01,5.055377189641352409e-01,4.185654759646768586e-01,4.911434613431526208e-01,6.620322944104728435e-02,6.968858245584898248e-02,8.804850355891201408e-02,1.960459468205709994e-09,5.060086061578043110e-02,9.103125276145437317e-01,4.999999714321820554e-01,6.217833908585965012e-03,1.933149072311800276e-01
5.771970212050240301e-01,5.025632539413421584e-01,4.799248768387309183e-01,6.568886655179124734e-01,5.056406380275736412e-01,4.125398826104978434e-01,4.913545937523691176e-01,7.171645339891914717e-02,7.750478990011940017e-02,9.684588262096539835e-02,6.019644762122550730e-06,5.435628959424936707e-02,9.775677092402876855e-01,5.000002241506125156e-01,7.015071833543960744e-03,2.111058643841516591e-01
5.771115151078562988e-01,5.025802686981598599e-01,4.798774552885075595e-01,6.568998132584014105e-01,5.058519222648563129e-01,4.067357322393482244e-01,4.916301950620887706e-01,8.206618435868535955e-02,9.524495214237993501e-02,1.125022816814656851e-01,7.397083145339770360e-06,6.150594313856227319e-02,9.943847119979732918e-01,5.000000574335488057e-01,9.514417887528959020e-03,2.431563701221813867e-01
5.768448255964079285e-01,5.026760792508461195e-01,4.795808703876136003e-01,6.566991561555297618e-01,5.057462768494508376e-01,4.004995355090383291e-01,4.920547609280059853e-01,9.578161954885916485e-02,1.189166196789143287e-01,1.295284836932198702e-01,8.389518650936487665e-06,7.329962712504255185e-02,9.714130041796509296e-01,5.000000461188530698e-01,1.726963897640169943e-02,3.067126550234753890e-01
5.765986225992377756e-01,5.029125822178940330e-01,4.793983251232442067e-01,6.553720747546603054e-01,5.053797104230237647e-01,3.941008662797010342e-01,4.924774260234027201e-01,1.102522202133855017e-01,1.424323286559980861e-01,1.448268238534225205e-01,9.016571112794519044e-06,8.056108200043951562e-02,9.370402399461468246e-01,5.000000248816895976e-01,2.104802601919267269e-02,3.778074567548259655e-01
5.763057506513566963e-01,5.031501623769981668e-01,4.794162511703871088e-01,6.524600146347543372e-01,5.046799226896294677e-01,3.876318576950920081e-01,4.931232790293714197e-01,1.242215101741124678e-01,1.678929210686018192e-01,1.627985667168709294e-01,8.904262210824603042e-06,8.220397623978659141e-02,9.187491587474317933e-01,5.000000338890390195e-01,3.165415200754310987e-02,3.996892446240334351e-01
5.760217229357427193e-01,5.033629555281722290e-01,4.795696245329097995e-01,6.510663277727186671e-01,5.044109114938846172e-01,3.815348029735369795e-01,4.933181364892512133e-01,1.362539661773882749e-01,1.854727739990466862e-01,1.736751691612917203e-01,8.696728505514493375e-06,8.330487070662913329e-02,9.057442166380323956e-01,4.999999961704192364e-01,4.327722575166160351e-02,4.037054283234480234e-01
5.759812436960946025e-01,5.035329104082870710e-01,4.794651229468168130e-01,6.511076362006549267e-01,5.038539269871874504e-01,3.754902792316304749e-01,4.935592262455549273e-01,1.495274468178723060e-01,2.081554175997208656e-01,1.864871500686525185e-01,8.596391583992579508e-06,8.823835057217589706e-02,8.913452158383244894e-01,4.999998932178310040e-01,5.607442799802835054e-02,3.983783837234710634e-01
5.760323772204997139e-01,5.035089568502069124e-01,4.792659780813904868e-01,6.521428561719001538e-01,5.030178804353786504e-01,3.729608729434962799e-01,4.935902494622522729e-01,1.637149663078391881e-01,2.284909302975734191e-01,1.969362920188637012e-01,8.518247010024729220e-06,9.447502522073665532e-02,8.825242751083135495e-01,4.999998980502001755e-01,5.536344062562903456e-02,4.007966055673883865e-01
5.760363892525628415e-01,5.035447965674455517e-01,4.788441224864642409e-01,6.535746620276147167e-01,5.024943988147531071e-01,3.706398942637136873e-01,4.938021128859187425e-01,1.814952539165645418e-01,2.452205955097461754e-01,2.054145324467946676e-01,8.639486034040303508e-06,9.913966019535126739e-02,8.803906291358508662e-01,4.999998875278785504e-01,4.483409368040036647e-02,4.083491542399592666e-01
5.759174114455336557e-01,5.032767933373980540e-01,4.785477715709778868e-01,6.560979908253746773e-01,5.020274018452336451e-01,3.689900438728361820e-01,4.936722488847746781e-01,1.972408958078577801e-01,2.588058314415506156e-01,2.135725643594812706e-01,8.672115065629065390e-06,1.044464878164277771e-01,8.747702994669145360e-01,4.999998567701105512e-01,4.220168234929191908e-02,4.077905643017821768e-01
5.757503444752546384e-01,5.027535959677420507e-01,4.781157567463487079e-01,6.619052941172514082e-01,5.014875516601384753e-01,3.666922727473275745e-01,4.932187524260905342e-01,2.098037465373505661e-01,2.696208588184423882e-01,2.228581828937742648e-01,8.652187796537272283e-06,1.052556562594288286e-01,8.736948634445117490e-01,4.999997628742119948e-01,4.269372479704151846e-02,4.067560525105862745e-01
5.761926290476020451e-01,5.026525576269098572e-01,4.776201710175335124e-01,6.737469110289048269e-01,5.010034199278839973e-01,3.656122236721728869e-01,4.931419672700221857e-01,2.229510817114553622e-01,2.792257617484356635e-01,2.313043386391135381e-01,8.549921350877174428e-06,1.056304887556734351e-01,8.702311802904776350e-01,4.999999286738965321e-01,4.465716531523578059e-02,4.089996917686474776e-01
5.771580863081157142e-01,5.021787163734862114e-01,4.778302346412376944e-01,6.888054207182520150e-01,4.988208486287780130e-01,3.652952469341452235e-01,4.934269750674941113e-01,2.321039409764739103e-01,2.859402127348443790e-01,2.330709115718614666e-01,8.513437907795341978e-06,1.077945043701738909e-01,8.666751491775142036e-01,4.999999907143878874e-01,4.491802217463020108e-02,4.095207020680773358e-01
5.780315132058114758e-01,5.021511147919459628e-01,4.776481895009759837e-01,7.033696748500434248e-01,4.985094334925181947e-01,3.650152711766896374e-01,4.931798990674922112e-01,2.355137138055009849e-01,2.891716501593872835e-01,2.336850657404660470e-01,8.499058018214296413e-06,1.086806073140831747e-01,8.650883542342160393e-01,5.000000076851198738e-01,4.498323858705449707e-02,4.098738224845966394e-01
5.791424017794073453e-01,5.030155531901280286e-01,4.759903630494656257e-01,7.195848650647127531e-01,4.984889559672615600e-01,3.674320494454060837e-01,4.921568601156605105e-01,2.374875253094472505e-01,2.882542432987109104e-01,2.337523260041936002e-01,8.485730643771046688e-06,1.090746558389616705e-01,8.654152886151075252e-01,5.000000193274615201e-01,4.361935670741721310e-02,4.110078059333465150e-01
5.812450317667642308e-01,5.040653247483951604e-01,4.730522724089137876e-01,7.349085366493959270e-01,4.974687141497780574e-01,3.707955910121918386e-01,4.886925329524988149e-01,2.382397561977566414e-01,2.849193999669584199e-01,2.328202542209127091e-01,8.480284632319421299e-06,1.100357776020974288e-01,8.655656758461917066e-01,5.000000150289350964e-01,4.097807067557536487e-02,4.127945197418595447e-01
5.829650075439503087e-01,5.042376601300255778e-01,4.684340440404271000e-01,7.443282535239783559e-01,4.950661474621094182e-01,3.726652070073148137e-01,4.850090569625694625e-01,2.373064123436116057e-01,2.821016140074695255e-01,2.319833868705947488e-01,8.483156829398044856e-06,1.104485931705689872e-01,8.655534621564999753e-01,5.000000065014885697e-01,3.985763649825010968e-02,4.132985346262821880e-01
5.826968851982496922e-01,5.043205586950882946e-01,4.639679950792138796e-01,7.470368559677120768e-01,4.934991587349684683e-01,3.741525825602641797e-01,4.813847513522147015e-01,2.374180906048581341e-01,2.804482632531016817e-01,2.316878970631790491e-01,8.489978953975671225e-06,1.105517963189714264e-01,8.654713035914793906e-01,5.000000031874592965e-01,3.957750586696850981e-02,4.133756128194315260e-01
5.817315949167550793e-01,5.043152921874309857e-01,4.601783279823098427e-01,7.495595408425341777e-01,4.920403123062440098e-01,3.755846469609341876e-01,4.781941581020727194e-01,2.377910589139721476e-01,2.801211437305882179e-01,2.313552300644943216e-01,8.494766444559998260e-06,1.105776004695129267e-01,8.655867057842409062e-01,5.000000067781753543e-01,3.927742571585797482e-02,4.135241891034365791e-01
5.803647951744134170e-01,5.041077722899615088e-01,4.571134532807559214e-01,7.556222692740089952e-01,4.907236029792292897e-01,3.771828209339774252e-01,4.753054541035168223e-01,2.388331933633005000e-01,2.813332914735758861e-01,2.309270062375311794e-01,8.496923024003803600e-06,1.104115276102941579e-01,8.661552844487737657e-01,5.000000107481852307e-01,3.874233120840198108e-02,4.140435607761387415e-01
5.794844735974353789e-01,5.033936100843453554e-01,4.547733327779791557e-01,7.699462806991245190e-01,4.902557570595788561e-01,3.825345543225278089e-01,4.716616203544142794e-01,2.388349531972848161e-01,2.824127135723791815e-01,2.309924711773138351e-01,8.501577748953896544e-06,1.105425322376768354e-01,8.662692800518878578e-01,5.000000156943963381e-01,3.837851025863733834e-02,4.143098828802359024e-01
5.791596513651164901e-01,5.027132589741989399e-01,4.535071948401954156e-01,7.819843610162751091e-01,4.908667695992769420e-01,3.894218865470446822e-01,4.703059403483904055e-01,2.441836935428089717e-01,2.864781524373996580e-01,2.302324675117521646e-01,8.498830461034589557e-06,1.104027587089203427e-01,8.669731358376259189e-01,5.000000167771236903e-01,3.782747867189899249e-02,4.148228880375989247e-01
5.791588911138696449e-01,5.020815011488228841e-01,4.522597170433618197e-01,7.884109050683415498e-01,4.917674542701641616e-01,3.968165640893689394e-01,4.688959774385485502e-01,2.412940241441740019e-01,2.856830149346611392e-01,2.275408229850861830e-01,8.500133432401221173e-06,1.114029726750738469e-01,8.664313783975139405e-01,5.000000137738196404e-01,3.653954145880987381e-02,4.156054089855531486e-01
5.779992156542523851e-01,5.018196925250891782e-01,4.477486323922201250e-01,7.967402667261237470e-01,4.909992336622289733e-01,4.003859623524627653e-01,4.665224554877903107e-01,2.383288079817420524e-01,2.843628312735381747e-01,2.254877397485300639e-01,8.507627644658624430e-06,1.116530200171776677e-01,8.664581426481340332e-01,5.000000103340211943e-01,3.552748235352976014e-02,4.164941734182549538e-01
5.760920227690980999e-01,5.016082293874962739e-01,4.436514889393730621e-01,8.016890608622655456e-01,4.900803870101687054e-01,4.032721558478272739e-01,4.659234778646616504e-01,2.361210018562030222e-01,2.832564047912142779e-01,2.235079835096059619e-01,8.509614369355849285e-06,1.117155365271060019e-01,8.664816377645041534e-01,5.000000084435186620e-01,3.481437273353574918e-02,4.170831649739187297e-01
5.755511954914291906e-01,5.012902211474232761e-01,4.424036595735484911e-01,8.027849675489201475e-01,4.902175598347632279e-01,4.043310007460209077e-01,4.648837240429060658e-01,2.355689925967050513e-01,2.829797666329331163e-01,2.230129910794649006e-01,8.512884193629829979e-06,1.117311679029417137e-01,8.666841053340070822e-01,5.000000087370822799e-01,3.463605602730440020e-02,4.171596722438417615e-01
5.753706943831687903e-01,5.012888137515837395e-01,4.409282399276744924e-01,8.009870969594519163e-01,4.934389599331077125e-01,4.051626067706015077e-01,4.639147163993559975e-01,2.354309897124972073e-01,2.829106060826376834e-01,2.228892422353416225e-01,8.515918492107489137e-06,1.117350743445365696e-01,8.667711656574456081e-01,5.000000063783389681e-01,3.459147625596115799e-02,4.172943796218107626e-01
5.753169876860826371e-01,5.008815883363442190e-01,4.396275180570195507e-01,7.953642425978092456e-01,5.010172948061398790e-01,4.059114106495277929e-01,4.630166504159070051e-01,2.353964873952041070e-01,2.828933153786210575e-01,2.228583035342713847e-01,8.488094276661481996e-06,1.117360531082463443e-01,8.668828571919510173e-01,5.000000006074826198e-01,3.458032539948082545e-02,4.173243520794776562e-01
5.755372265879247218e-01,5.002516455709380416e-01,4.382629641131912113e-01,7.932593889829206990e-01,5.089784331844329213e-01,4.129000464383075220e-01,4.661273374660006574e-01,2.334901654554460415e-01,2.807325193633109506e-01,2.184513641561277031e-01,8.473779427484261540e-06,1.129439235269414227e-01,8.659712588884784790e-01,4.999999990798900673e-01,3.365744949861690372e-02,4.174900580022843921e-01
5.756528651601313662e-01,4.995872854508975891e-01,4.371150518613551306e-01,7.947606311346169239e-01,5.169396727594322005e-01,4.197341032622043944e-01,4.676863756848542719e-01,2.321507950049962465e-01,2.800195723541079040e-01,2.166590854141525746e-01,8.467616888265795018e-06,1.132460227780473644e-01,8.658101840158072271e-01,4.999999963522723800e-01,3.319660476086433443e-02,4.176845396304927349e-01
5.754669922596643561e-01,4.990890717114971342e-01,4.363371960513202641e-01,7.982300102974864142e-01,5.224040607994909768e-01,4.255484125975964038e-01,4.708771196648464108e-01,2.267265629368180879e-01,2.767360116497785127e-01,2.138820693038369636e-01,8.486310725708595798e-06,1.164268856180114414e-01,8.627140308205591968e-01,4.999999952186263141e-01,3.147120580569218867e-02,4.178374882561955994e-01
5.752736928854528253e-01,4.987763393523008126e-01,4.343879283402424241e-01,8.029094815567595633e-01,5.271282267167421987e-01,4.110859408872460929e-01,4.770733327488084208e-01,2.201086104202651106e-01,2.687556682863159185e-01,2.112038594013298798e-01,8.479765003977811342e-06,1.196374303494569108e-01,8.608985833629159146e-01,4.999999834145261168e-01,2.689950992323092427e-02,4.200878594996789173e-01
5.752579981277985421e-01,4.982812010142742554e-01,4.335051493160312908e-01,8.028029181442042361e-01,5.325538609594713257e-01,4.004522338187318509e-01,4.884577144458168152e-01,2.200923051753725934e-01,2.666733653973026308e-01,2.107065648102025568e-01,8.473758989132407630e-06,1.197503504204196351e-01,8.630318370173447606e-01,4.999999624535380049e-01,2.276571960889424429e-02,4.225469113561544088e-01
5.749006821550862734e-01,4.971112586102761077e-01,4.319497951930635349e-01,7.961347756885065463e-01,5.405149153429457121e-01,3.926400326266321072e-01,4.883588140274096601e-01,2.171559065057658833e-01,2.637378684392363559e-01,2.084259218236508837e-01,8.455029344689026657e-06,1.187432724833748371e-01,8.650751061425625554e-01,4.999999416730371293e-01,2.196213562322140572e-02,4.226034639395177539e-01
5.749195441535276396e-01,4.948444132830254194e-01,4.300617032528815664e-01,7.882071985552009386e-01,5.484757358880039124e-01,3.953249879581716142e-01,4.917814458928385646e-01,2.175428181144571371e-01,2.618824374221103146e-01,2.065616678763175784e-01,8.456583856384724426e-06,1.184913454144634198e-01,8.648273818039019512e-01,4.999999320281605653e-01,2.291143606921086304e-02,4.219401711134041499e-01
5.758959538762231656e-01,4.922028361212425485e-01,4.295200177572166544e-01,7.815956062232083390e-01,5.564365498980130553e-01,4.015121664454467942e-01,4.972711825435716104e-01,2.180711050502867343e-01,2.608147148375748459e-01,2.048016241370216040e-01,8.448756537101038004e-06,1.184283933676222728e-01,8.647728902343880808e-01,4.999999298063788622e-01,2.337900923879431686e-02,4.219053634289035570e-01
5.780090705075434654e-01,4.887623758731838297e-01,4.284975448829561606e-01,7.803848642887176723e-01,5.643969774294343988e-01,4.070631170469043991e-01,5.001627552951695144e-01,2.175994779797948697e-01,2.596852431736761946e-01,2.031539314117408734e-01,8.440751284053430448e-06,1.184126783434181068e-01,8.653124996971466310e-01,4.999999291191626893e-01,2.326589714417551941e-02,4.217524194659513781e-01
5.803545529903227918e-01,4.850365836513347295e-01,4.272793573101209552e-01,7.797455626619774760e-01,5.723572658656063128e-01,4.118441915745649218e-01,5.030530116229631199e-01,2.162738757796125177e-01,2.588852583588970857e-01,2.017930791140493119e-01,8.435250043228840022e-06,1.184087582354798468e-01,8.655789533370252808e-01,4.999999249316998684e-01,2.323754402963385673e-02,4.215357674162695245e-01
5.825462309998484800e-01,4.823220271920927171e-01,4.247236550891574369e-01,7.788252393008968655e-01,5.803176926847340988e-01,4.161591731905743274e-01,5.054296535099960241e-01,2.148209236788587995e-01,2.581677031354275842e-01,2.005039789819774987e-01,8.432301100455253000e-06,1.184077806793051718e-01,8.662133563923952728e-01,4.999999169989131076e-01,2.300043117342691346e-02,4.207878489581080572e-01
5.836735752586302839e-01,4.809920749596161560e-01,4.222916995352706260e-01,7.686256733712520939e-01,5.882784990886467114e-01,4.189881216618189796e-01,5.065821529125633660e-01,2.140262927356205436e-01,2.571257236175460981e-01,1.994053353000529993e-01,8.406560498542292275e-06,1.184075410699457070e-01,8.661681253376259937e-01,4.999999238413403435e-01,2.225108085318350248e-02,4.220433764834115586e-01
5.844738536162439324e-01,4.801405929287048679e-01,4.195868525998829313e-01,7.642575602254282341e-01,5.962395039399186469e-01,4.215728814605202990e-01,5.069804930590099401e-01,2.134826301268491766e-01,2.564338633082339780e-01,1.990443869287538137e-01,8.397160858907322994e-06,1.180624558968257770e-01,8.668143502022632729e-01,4.999998954200744472e-01,2.183363356168217806e-02,4.226900367980354067e-01
5.852408924859087147e-01,4.798173071775286846e-01,4.173754484971544665e-01,7.588399073607944301e-01,6.042006581288235090e-01,4.253638015747940870e-01,5.074159717531500080e-01,2.133467202014685260e-01,2.555708277586768995e-01,1.985229101458126644e-01,8.384897036628054405e-06,1.176311100608820465e-01,8.677712692433404706e-01,4.999998804168378497e-01,2.126923404160576542e-02,4.232317428476514154e-01
5.865669427790791701e-01,4.788084188306456768e-01,4.148590937417642177e-01,7.638956838250461345e-01,6.121615348237025023e-01,4.274928274677805562e-01,5.070542602472627447e-01,2.129677420692163148e-01,2.550099870456488671e-01,1.981337406685057256e-01,8.369521194199258242e-06,1.175232432223563411e-01,8.684490991570109619e-01,4.999998854728625597e-01,2.112807201868457593e-02,4.224288624626908462e-01
5.887700400988443716e-01,4.770900669207362998e-01,4.115142326762212255e-01,7.729030542210713062e-01,6.187591923718640530e-01,4.296159865455378424e-01,5.072170770346975388e-01,2.127004485382536780e-01,2.546972512860648519e-01,1.976914104017968576e-01,8.384008225146591953e-06,1.171512707350892829e-01,8.695077041894161418e-01,4.999998775547165875e-01,2.017274448346742174e-02,4.227983667425759262e-01
5.912564647532936313e-01,4.740781125374337601e-01,4.081349300179705208e-01,7.834590563951825404e-01,6.200614103815665912e-01,4.303348384952658257e-01,5.067361690762802739e-01,2.123748411666940561e-01,2.544465605076338122e-01,1.974082842562673579e-01,8.391884051189380393e-06,1.170582390904706810e-01,8.696584211376293672e-01,4.999998755099567260e-01,1.993378162269386633e-02,4.226863398336666577e-01
5.949549856873342923e-01,4.693325188164553241e-01,4.034131267063723048e-01,7.995501001858532630e-01,6.187767817932292580e-01,4.320819105413271077e-01,5.072960036267035733e-01,2.124659536781825786e-01,2.542113715567633214e-01,1.970787286568045915e-01,8.380746657024612471e-06,1.170349939062478722e-01,8.696609947343980629e-01,4.999998821508826463e-01,2.056411924675352956e-02,4.212139947646378335e-01
5.989968611931676401e-01,4.650472039880295116e-01,3.992984357334586343e-01,8.078696373369261829e-01,6.183317636803592476e-01,4.341695438749220703e-01,5.084183090593795695e-01,2.123162298124303404e-01,2.537212688960112095e-01,1.967375488971993824e-01,8.394700992937643094e-06,1.168566610296917635e-01,8.696908068471747022e-01,4.999998901573817212e-01,2.072177173006958806e-02,4.212542357293267981e-01
6.020395481043921970e-01,4.618780374747792350e-01,3.959163873875031214e-01,8.161896307020158892e-01,6.180084914884848013e-01,4.366295085223280692e-01,5.100557411203284763e-01,2.123650496615770988e-01,2.534261972154264742e-01,1.963934602094986603e-01,8.378749302996188082e-06,1.166395501648871819e-01,8.697316987453829196e-01,4.999998737443377972e-01,2.030113126068225707e-02,4.225996476814722902e-01
6.038638553369891637e-01,4.597153087401162352e-01,3.928088986167606600e-01,8.199992309705183002e-01,6.181929182795828925e-01,4.384521327459754980e-01,5.113106512193876796e-01,2.122909977769629475e-01,2.531799058856479268e-01,1.961349093016504230e-01,8.371759277667523394e-06,1.164127417803051817e-01,8.706126930290835064e-01,4.999998801229498246e-01,2.019593790520947049e-02,4.220311658028459423e-01
6.057419630895226614e-01,4.575783507053362564e-01,3.888063317877337166e-01,8.258008114536546929e-01,6.182820568626035129e-01,4.398621633322203905e-01,5.120697616153795373e-01,2.125312685201461160e-01,2.528595475125999248e-01,1.958977478668261218e-01,8.370657438937316645e-06,1.163560367132228518e-01,8.704002044384295811e-01,4.999998636789724227e-01,2.016964035644229492e-02,4.223609035769482212e-01
6.067462347766391373e-01,4.563932179990002336e-01,3.864761247995343041e-01,8.274758067772344239e-01,6.189069116503063128e-01,4.411381857111384419e-01,5.127359160088512668e-01,2.131089214201327131e-01,2.526069269167871556e-01,1.956659294063112786e-01,8.360957370518710505e-06,1.161693387508600378e-01,8.703689528093349059e-01,4.999998557533227861e-01,2.016307245640307916e-02,4.230201931457471254e-01
6.075173820643471334e-01,4.551227232031021530e-01,3.846903256620574640e-01,8.291570987647219892e-01,6.201153724240847653e-01,4.419614371510423578e-01,5.129574819241244921e-01,2.130808164107079461e-01,2.523712459253160123e-01,1.954354484510508194e-01,8.358232378993297966e-06,1.157776102452477279e-01,8.713576819084836167e-01,4.999998582108502454e-01,2.016142031008727811e-02,4.227043571076405382e-01
6.092751711558496153e-01,4.537531272816679451e-01,3.826842052965738761e-01,8.325753879642612265e-01,6.206581009343845601e-01,4.429313495037345283e-01,5.134453573926538450e-01,2.129875230341292114e-01,2.517947467686558194e-01,1.951190378550923532e-01,8.348885188446614075e-06,1.153346239953086244e-01,8.721383443371031330e-01,4.999998506506480589e-01,1.993097121777958822e-02,4.231086076426350817e-01
6.126537408977171806e-01,4.513449409453343386e-01,3.793342066862605555e-01,8.419238786891843906e-01,6.198025045409311096e-01,4.454313874199206658e-01,5.154520293180898660e-01,2.127916740133063422e-01,2.513055659488193649e-01,1.943498352198830548e-01,8.330399369303559287e-06,1.150513521719225690e-01,8.723835481509886192e-01,4.999998477005204722e-01,1.987335164263883888e-02,4.235985996404840193e-01
6.164127274258857092e-01,4.494823440954909266e-01,3.765532592374920551e-01,8.484465811281868275e-01,6.192480323745734871e-01,4.471036723523392209e-01,5.168284032476984091e-01,2.125701813460182110e-01,2.512695227160470224e-01,1.942437752172939125e-01,8.352994147529925362e-06,1.144629541874820217e-01,8.729162305811787315e-01,4.999998552413306152e-01,2.008898196627061788e-02,4.238778012181911303e-01
6.189160936624183984e-01,4.488282970591069843e-01,3.740231279829974720e-01,8.457209355241136484e-01,6.206938680308856648e-01,4.488106747491949489e-01,5.175752536025370887e-01,2.129461149722452762e-01,2.510017319351561249e-01,1.940447438786125078e-01,8.357185727934245793e-06,1.139707892287665086e-01,8.734148425606829136e-01,4.999998571549081894e-01,2.083298776053400803e-02,4.230341648119192444e-01
6.199705842983849191e-01,4.493221249602974421e-01,3.723414528647643329e-01,8.318714032717939855e-01,6.235191537314120902e-01,4.518706019424268416e-01,5.184039536490826494e-01,2.131263711372392011e-01,2.503309504764709703e-01,1.936499396527526229e-01,8.348998568456404980e-06,1.133301784771525850e-01,8.741145852581584386e-01,4.999998502250094790e-01,2.101901556898271711e-02,4.232218583365408016e-01
6.211826234902163568e-01,4.496450314402656856e-01,3.709312803175732198e-01,8.298866281856120963e-01,6.240958143645373157e-01,4.527708819995194811e-01,5.179725151851386489e-01,2.134302297673432158e-01,2.499044496105080337e-01,1.932924406517439186e-01,8.337747368157032821e-06,1.129974898446435699e-01,8.745997960843170382e-01,4.999998415242080663e-01,2.106550786445641338e-02,4.233430079028860926e-01
