act_arm_one,act_arm_two,act_arm_three,act_arm_four,act_arm_five,act_arm_six,act_arm_seven,act_finger_lt0,act_finger_rg0,act_finger_md0,act_finger_if0,act_finger_if1,act_finger_if2,act_finger_tb0,act_finger_tb1,act_finger_tb2
5.840458542564040956e-01,5.277459162247910562e-01,4.781299817500937466e-01,6.017194056480918984e-01,5.161624522524327352e-01,4.420968260303423381e-01,5.119486434074860259e-01,6.163584196750888748e-03,1.155530332214781478e-02,1.462530586782424119e-02,5.897876083179864066e-09,2.060984196619398967e-02,8.784388219338290035e-08,5.000000028440928501e-01,3.119972967720422298e-09,5.198114783081251439e-02
5.843751091479368887e-01,5.277854674442906679e-01,4.772819895082683339e-01,6.000576044112972962e-01,5.159969444497424229e-01,4.410312218668748230e-01,5.116332344791280073e-01,6.177579052879834075e-03,1.218374840589741409e-02,1.502157999645726758e-02,5.852266344971423235e-09,2.115438335732692729e-02,8.778931198591372266e-08,5.000000044162586921e-01,-1.023576958747343238e-08,5.224532022068094361e-02
5.847185051541121670e-01,5.278915234853185368e-01,4.766190424364659117e-01,5.991800393109121270e-01,5.155106455234155227e-01,4.393708890168916414e-01,5.110278780099255513e-01,6.439868962799092690e-03,1.337602450283263515e-02,1.667339455689788655e-02,5.868385895110560808e-09,2.387842673916113975e-02,8.781866924919667366e-08,5.000000076160515672e-01,-1.415319887655581376e-08,5.334650855754866777e-02
5.848391467996256754e-01,5.281170779426372919e-01,4.763436045463450563e-01,5.972474409541619345e-01,5.158008949706270885e-01,4.374002717648086680e-01,5.104927029286761009e-01,6.764232424751371459e-03,1.427794040532835013e-02,1.777645958326815739e-02,5.838246448616456758e-09,2.611218738682384230e-02,8.765039353060850706e-08,4.999999900924157470e-01,2.380336420281150593e-08,5.465696597496844805e-02
5.850043290386386374e-01,5.280519784253956406e-01,4.761176844196078339e-01,5.966062399902036795e-01,5.159489652973111573e-01,4.355398703852362274e-01,5.102357795614697045e-01,7.341339905801701551e-03,1.467594712213871749e-02,1.796596261656876331e-02,5.904411299992017588e-09,2.787832140490633173e-02,8.760174971051903795e-08,5.000000011703246150e-01,-1.733894505459082970e-08,5.532964018798153943e-02
5.851499504545962793e-01,5.283093111443517564e-01,4.756086815089203834e-01,5.947195326697001239e-01,5.158488303501901351e-01,4.341044037656702770e-01,5.103090328387481778e-01,7.830671472859348017e-03,1.494797604081061354e-02,1.833682663043792460e-02,5.859670200278043479e-09,2.814732763545832461e-02,8.749365972386015203e-08,4.999999899244708668e-01,2.328618805068383229e-08,5.584286394985472912e-02
5.856839024656256276e-01,5.284649107942194224e-01,4.754460186549136491e-01,5.914494079979499830e-01,5.160856368172522801e-01,4.327413256751355686e-01,5.103686854087847724e-01,8.125532255469110690e-03,1.544730232579449684e-02,1.955097157162481725e-02,5.873310844447798002e-09,3.080248916165076803e-02,8.761374572581184634e-08,4.999999860020591380e-01,-3.639798171449512448e-08,5.942169972865166822e-02
5.863119331894632857e-01,5.283917811006016985e-01,4.755928292323461370e-01,5.852252864311831004e-01,5.154791223040344761e-01,4.271540974277465152e-01,5.103724326438620063e-01,9.924520108517381756e-03,1.652103393071069001e-02,2.503032431209815944e-02,7.034406064418118616e-09,3.319155416000936498e-02,7.754393822990439389e-02,4.999999889810740061e-01,-4.807283299554134374e-08,6.549217423863600007e-02
5.869085664470219399e-01,5.286413530199506328e-01,4.755042050210016025e-01,5.811930486944039131e-01,5.160915090053592724e-01,4.222571513052825187e-01,5.112036486933024815e-01,1.520503267812559761e-02,1.722078564555976771e-02,3.951212278407307404e-02,9.660120821150241239e-09,3.534156931476641755e-02,2.645334108188871491e-01,4.999999817912278433e-01,-4.946635978320303217e-08,7.253067788763753465e-02
5.873594809830896546e-01,5.290185882865287015e-01,4.752082136293898640e-01,5.781458462090032224e-01,5.169855826986824443e-01,4.173445791829181739e-01,5.120381072451685167e-01,2.333998007424209487e-02,2.358513561675527198e-02,5.986744560075955152e-02,-6.573307887198869725e-11,3.639666463003082136e-02,5.033704380871206752e-01,4.999999759464911486e-01,-5.257180278990314148e-08,8.015623938738089538e-02
5.878722196205339312e-01,5.294949492373407507e-01,4.748848648162075636e-01,5.754412847325213187e-01,5.175861394258780557e-01,4.123756242884097367e-01,5.129084811175063097e-01,3.054955485779978566e-02,2.974820450057737500e-02,7.341043774452740700e-02,9.208182062372830056e-10,3.459010946346279675e-02,6.770833744486801642e-01,4.999999763525349028e-01,4.818423300961580392e-08,8.344288499974959750e-02
5.882488662338367646e-01,5.297882134254444653e-01,4.744749509342124916e-01,5.738962527900437482e-01,5.179837308027795961e-01,4.073618906896255276e-01,5.126669061378175130e-01,3.390470541446165276e-02,3.249665346350962686e-02,7.852155399339254271e-02,3.854236159225576115e-09,3.620879214156481896e-02,7.440415931976646080e-01,4.999999770098644269e-01,-5.116027175295348738e-08,8.529972155034086512e-02
5.883910234783576998e-01,5.298412875347356943e-01,4.742899055990595358e-01,5.722539782005900966e-01,5.192286589527367324e-01,4.023094717335721771e-01,5.127656406974611114e-01,4.224840632639766114e-02,4.068866954952698317e-02,9.446397442963620772e-02,5.582202373785304656e-09,4.161674611895040121e-02,9.283748357728319744e-01,4.999999695322111526e-01,-5.082195630400350887e-08,1.016362391234337664e-01
5.882469434091512905e-01,5.297832506227604377e-01,4.746315053002553297e-01,5.711621750306352663e-01,5.209667469839410758e-01,3.972511928372162715e-01,5.150260968473152623e-01,5.580732112099006520e-02,5.783263171268973601e-02,1.209637910843966574e-01,4.106458196374543530e-06,4.693520561130831714e-02,9.820860847674534044e-01,5.000000367362598119e-01,-1.269694824575529836e-06,1.474690588486763931e-01
5.880202958937739144e-01,5.298762424781398028e-01,4.750176530359687677e-01,5.699520899303144317e-01,5.216105607978051006e-01,3.927481347810140022e-01,5.185033234151082970e-01,7.110140145954685353e-02,7.807722399058213136e-02,1.479467961416564836e-01,4.534111239102352214e-06,5.050778184864005566e-02,9.955166444271744686e-01,5.000000058025382277e-01,2.011463287264988933e-03,2.237917784842521907e-01
5.876759909007568394e-01,5.298866111340325702e-01,4.752684557555935663e-01,5.687441250899271106e-01,5.220639946585993174e-01,3.881367584020196659e-01,5.214080779710292823e-01,8.605297523607877141e-02,9.961471279776426546e-02,1.746195940834555094e-01,-6.215278088888502567e-06,5.519589882032781281e-02,9.988734496712147193e-01,4.999997750515714490e-01,3.893132451674721165e-03,2.935936383923467563e-01
5.875980283871414800e-01,5.299207018697803528e-01,4.755728276500111318e-01,5.682742949784511666e-01,5.222630174245601609e-01,3.839443109233073304e-01,5.222478433169388534e-01,1.000562698143505069e-01,1.231143256890599169e-01,1.992308494511894346e-01,-8.247030222647141353e-06,6.102558800522007304e-02,9.997113050902075582e-01,4.999999555183886057e-01,5.972718507829610085e-03,3.441723971551156058e-01
5.876020456192870833e-01,5.297709346551361387e-01,4.754437471173522112e-01,5.699821146138926986e-01,5.216788215789184280e-01,3.797972695091420547e-01,5.225843569371271258e-01,1.123560271726167792e-01,1.445168600200752440e-01,2.139243422501616032e-01,-8.560412662579594792e-06,6.783136436508194200e-02,9.876981543807348274e-01,4.999999577449780741e-01,9.253506534900616740e-03,4.061591029241611861e-01
5.864993595863570164e-01,5.301700056342156797e-01,4.750157548697756527e-01,5.803408675525008054e-01,5.198821673942808363e-01,3.742920470837455826e-01,5.250397317425363752e-01,1.393256404666065595e-01,1.630660951338084586e-01,2.235499054341713587e-01,-8.118507087300241254e-06,8.040198576628056204e-02,9.535132950900931936e-01,4.999999342887746501e-01,1.145462404489351257e-02,4.778918317392768511e-01
5.861747311303946439e-01,5.297601645423332117e-01,4.749621931036503986e-01,5.936948045490463288e-01,5.178065676325921407e-01,3.689179481329611376e-01,5.250582330722954882e-01,1.604742809565679607e-01,1.755535490490815476e-01,2.287168477651107812e-01,-7.653245468004884867e-06,8.734046922431709659e-02,9.359785881365683124e-01,4.999999159625619360e-01,1.292543762172311886e-02,5.158509717681010187e-01
5.854249653032299605e-01,5.288472993526586174e-01,4.747831140318533039e-01,6.125026932036923277e-01,5.162446289888785733e-01,3.634950610394822035e-01,5.239262516505127643e-01,1.718001819846011191e-01,1.838512950558645609e-01,2.296635802778164703e-01,-7.422844165873870672e-06,8.993779537868919205e-02,9.230615898460610147e-01,4.999999323052218836e-01,1.444339613975357574e-02,5.543254670227831804e-01
5.848768981573873038e-01,5.273786569418658088e-01,4.736074652166061272e-01,6.312059855446969792e-01,5.140775675927183874e-01,3.584615054340768991e-01,5.217120576047522551e-01,1.779959967718014180e-01,1.891175392562323698e-01,2.299002526851686157e-01,-8.314379150210380467e-06,9.162202321777521141e-02,8.548019074185529975e-01,5.000000515021807423e-01,1.620168003535667547e-02,5.894761283422634834e-01
5.847372894381195341e-01,5.262249166837571490e-01,4.722759092373220446e-01,6.457669690184386635e-01,5.117271443032700429e-01,3.530376615817256702e-01,5.204217084008966321e-01,1.798037172778497728e-01,1.902615740505041453e-01,2.297868905886692736e-01,-6.571140412437387614e-06,9.187148194089719833e-02,9.636746221044757421e-01,4.999991239498469131e-01,-9.682436537541840027e-03,5.647217185876364232e-01
5.840788446028909453e-01,5.257129023373237064e-01,4.713446267846853610e-01,6.568906072187294942e-01,5.113316070390668822e-01,3.448038705164356843e-01,5.190574669890770654e-01,1.807731974632917071e-01,1.900299718619286593e-01,2.291546985161974082e-01,7.609332616096953805e-06,9.176131221190828025e-02,9.904218153754914544e-01,4.999988067620699250e-01,-2.280547809200279136e-02,5.913834500371347724e-01
5.810201245967167027e-01,5.249643252427924622e-01,4.702289647127342875e-01,6.731411172713545055e-01,5.156277309190465674e-01,3.379300517343479804e-01,5.161977362893762633e-01,1.810155536783015218e-01,1.897132741695002345e-01,2.285653405358268053e-01,7.420123395191312304e-06,9.190647637245964729e-02,9.975983028456847368e-01,4.999987213443998213e-01,-2.486113900055334988e-02,5.951765126324422006e-01
5.787124505181863166e-01,5.237822271747676339e-01,4.684943717449479017e-01,6.882815080021019716e-01,5.179254639190457032e-01,3.397715803456515804e-01,5.125890234277338253e-01,1.826288791953829260e-01,1.904967150919307239e-01,2.279866695443745761e-01,7.212755776986568376e-06,9.177036158185249148e-02,9.993928642548233210e-01,4.999986412520894263e-01,-2.360901492745338601e-02,5.913311193729796633e-01
5.765869092877002888e-01,5.217998236763562447e-01,4.665915801679622055e-01,7.055295788889639486e-01,5.213004430773648945e-01,3.460245557185009924e-01,5.052571919998490868e-01,1.825146663602128239e-01,1.895711938655505746e-01,2.255991942430234931e-01,-7.608367521665274178e-06,9.380636320159170538e-02,9.998412468846622492e-01,4.999986440542631971e-01,-2.562399046617951093e-02,5.930099589882608102e-01
5.747626556982996515e-01,5.190713350844731178e-01,4.646283359504383426e-01,7.233868931661764368e-01,5.224867225831766326e-01,3.542340961153364609e-01,4.997497051014490044e-01,1.846426564239407042e-01,1.908062381976383948e-01,2.249159869396481215e-01,-7.916901542045939091e-06,9.431543848350658343e-02,9.999533672739717716e-01,4.999986799707861751e-01,-2.519954872526398645e-02,5.912093328651037982e-01
5.738997462795248916e-01,5.171909431612677910e-01,4.631757010256454810e-01,7.400835800505468631e-01,5.226810671676356268e-01,3.597270798802404412e-01,4.960403373120967352e-01,1.863823761788408195e-01,1.935304067990372967e-01,2.251765248509432493e-01,-8.197422062805704781e-06,9.427020861201577950e-02,9.999814571836278532e-01,4.999987292778872439e-01,-2.412324068611998440e-02,5.883195768961326788e-01
5.728661525831308943e-01,5.149023712309406253e-01,4.611829324231687677e-01,7.547270015543892097e-01,5.277122747342694042e-01,3.610956318897621253e-01,4.950205662532883299e-01,1.868173021576501891e-01,1.942114460809890031e-01,2.252416605431215857e-01,7.898399197368931974e-06,9.425890853453360030e-02,9.999885074412088182e-01,4.999987877644901935e-01,-2.394434596868129372e-02,5.871686787537090391e-01
5.728613229569332610e-01,5.114618999075088990e-01,4.589993083771559124e-01,7.649770099918212773e-01,5.348175693991995550e-01,3.617816406552687991e-01,4.941651800878487655e-01,1.869260598239584070e-01,1.943817508150926798e-01,2.252579520339064445e-01,7.271645471634355108e-06,9.425616861545975389e-02,9.999903589283225536e-01,4.999988211043674413e-01,-2.346680779396821334e-02,5.845253512783035177e-01
5.738071281139396351e-01,5.072728310649082806e-01,4.554133795758971703e-01,7.727705272218491350e-01,5.427774554037030352e-01,3.726204385517469797e-01,4.854503140180579379e-01,1.887645733245439106e-01,2.001170515445183096e-01,2.231056683726835577e-01,7.841212404967856360e-06,9.701527622967516529e-02,9.999904255182907598e-01,4.999988914848493282e-01,-2.288654102913204383e-02,5.783919768918396320e-01
5.753640164401703228e-01,5.028680099224620559e-01,4.508641452492786472e-01,7.794122673614343189e-01,5.507370655064118825e-01,3.811461051182193915e-01,4.802538771246361859e-01,1.890520708946773210e-01,2.022421006949204902e-01,2.215321151915557174e-01,-7.645491269296814205e-06,9.908567587340030847e-02,9.999904016498348813e-01,4.999989632250775307e-01,-2.244914928785815555e-02,5.734075751792965248e-01
5.779788853496055090e-01,4.982975803610017462e-01,4.447956905832789465e-01,7.866683016008811924e-01,5.586961902920236644e-01,3.890690546755959378e-01,4.754587431587976032e-01,1.892100621318540676e-01,2.031182567555234741e-01,2.200173412152596208e-01,-7.854141086932291122e-06,1.020185350970950061e-01,9.996557053660067860e-01,4.999991464004759356e-01,-2.312501703298926875e-02,5.687110790253310233e-01
5.804094057919855221e-01,4.948486517003417573e-01,4.382808470943547752e-01,7.907970635848177166e-01,5.666557939593127591e-01,3.963798574003972730e-01,4.724296793913693726e-01,1.890770364523839120e-01,2.029921754138392098e-01,2.182584527578184108e-01,-7.878920582091495208e-06,1.043049387335185652e-01,9.999069961163646880e-01,4.999992052116645769e-01,-2.337846501292720203e-02,5.637413654784448891e-01
5.826283951446940002e-01,4.921190199412031618e-01,4.321762595821559416e-01,7.907815570596644639e-01,5.746157766113824117e-01,4.042693929010993670e-01,4.699533036573552147e-01,1.897337020342634295e-01,2.030466838594181533e-01,2.172147499902373491e-01,6.968513906293244192e-06,1.055668421031429188e-01,9.999700249863877621e-01,4.999992590294465300e-01,-2.308640834063833275e-02,5.593933428896605831e-01
5.851237187569008347e-01,4.887514245434668725e-01,4.275112492442189049e-01,7.868749698514618807e-01,5.825757315590658347e-01,4.105497582238069043e-01,4.691297970454239574e-01,1.911055828577504223e-01,2.038365777623342423e-01,2.167813045279957662e-01,6.043512130110196857e-06,1.060549824064420110e-01,9.999859476224364219e-01,4.999992732453649724e-01,-2.231158287078026034e-02,5.552007633670849041e-01
5.875054778985189241e-01,4.845231365992361261e-01,4.230773141227335277e-01,7.891086300571652501e-01,5.905354040987853548e-01,4.161587103090091389e-01,4.714019271821526802e-01,1.905000678783665968e-01,2.029992316704708755e-01,2.138267050341625952e-01,-5.353681538859847531e-06,1.054871208602758403e-01,9.999901279344693972e-01,4.999992514320206194e-01,-2.092098311159621901e-02,5.510471026504711878e-01
5.904836203698790031e-01,4.800548718654878977e-01,4.180788550268477732e-01,7.917279860310048045e-01,5.984947854755968688e-01,4.211899242029235046e-01,4.710638434647741457e-01,1.906933385328059005e-01,2.019270678506829009e-01,2.122248384826876944e-01,-5.256481696556904762e-06,1.049999799359244146e-01,9.999912577051108808e-01,4.999992449173142339e-01,-1.964619194314389319e-02,5.472482373567061353e-01
5.939746591410461907e-01,4.767963173988284398e-01,4.119625218489498253e-01,7.985293414878515961e-01,6.047446302743005875e-01,4.270610653730405604e-01,4.704100660155765556e-01,1.932430185250610666e-01,2.029525867296510522e-01,2.116518635010030402e-01,-5.620293250339020782e-06,1.052230567043375975e-01,9.999914756009240513e-01,4.999992882756389423e-01,-1.854133520691533463e-02,5.425032683240854636e-01
5.977890285884464028e-01,4.742138185685977891e-01,4.064033645889225665e-01,8.033722895898127714e-01,6.080516505991440113e-01,4.325537994580748169e-01,4.698898352290096225e-01,1.985388047991834271e-01,2.059695447335440632e-01,2.123713249749168419e-01,-6.205051145148279276e-06,1.054513726196068119e-01,9.999914531032830789e-01,4.999993658075066461e-01,-1.808621502483239926e-02,5.395915248543532439e-01
6.022411397806992639e-01,4.718802681784216024e-01,4.004694409074813777e-01,8.021821236057330440e-01,6.109070596325490987e-01,4.379816934803968387e-01,4.695956218190207587e-01,2.027097445729407477e-01,2.062066261577247817e-01,2.128101474740933530e-01,5.883774437288333210e-06,1.056809508001125553e-01,9.999913894467301612e-01,4.999993040269121169e-01,-1.687932741432098330e-02,5.350684248957282563e-01
6.055543466474302416e-01,4.690198818800104807e-01,3.958567236454653693e-01,7.961831218442845248e-01,6.143686179347369603e-01,4.433504879421182321e-01,4.690312462226468027e-01,2.043564755973436009e-01,2.069557670062750487e-01,2.136099237369155357e-01,6.359553844313382630e-06,1.081531413348687104e-01,9.999910065999066955e-01,4.999994231019634361e-01,-1.733084447886685392e-02,5.315223431121501863e-01
6.080950118144807792e-01,4.681827452222649955e-01,3.923781859095448188e-01,7.802586138827510842e-01,6.189336092349625451e-01,4.489218908677235498e-01,4.690339753067601092e-01,2.076145150027278452e-01,2.095582698179600523e-01,2.154488056298026755e-01,6.668639102622997552e-06,1.099789279822430133e-01,9.999907429089029964e-01,4.999994568698462039e-01,-1.727160304962696916e-02,5.285655743216252089e-01
6.107712608397090071e-01,4.668237579678166105e-01,3.876646164504971015e-01,7.791392959753766778e-01,6.205762323179803142e-01,4.547379621119309601e-01,4.688614007647970983e-01,2.105857643542095314e-01,2.109854884372689976e-01,2.149598360884868997e-01,-6.423198616427486338e-06,1.097455480119112203e-01,9.999908170666144125e-01,4.999994012817648437e-01,-1.615466487179599911e-02,5.264461023355271330e-01
6.144137718609936627e-01,4.630387306599123010e-01,3.815035892233648029e-01,7.890459905380555750e-01,6.206605515363881054e-01,4.606106406462849856e-01,4.688729015391358557e-01,2.111561823770682078e-01,2.112560604594978797e-01,2.143199438148386260e-01,-6.627786126883126035e-06,1.095145979536474301e-01,9.999908432163048255e-01,4.999994222591545578e-01,-1.427198967808607742e-02,5.217758821188513974e-01
6.178640468946107189e-01,4.596015384689536853e-01,3.754486190942993296e-01,8.019464969363624407e-01,6.201768963137334056e-01,4.663779309764163883e-01,4.695947401052943948e-01,2.109536737771759984e-01,2.111511414456574698e-01,2.136423602703111380e-01,-6.986575498915951788e-06,1.092843115734894455e-01,9.999908624903254273e-01,4.999994410702549574e-01,-1.286639061319719973e-02,5.178477941026716769e-01
6.192913971323567024e-01,4.563763584431565490e-01,3.703483729593587959e-01,7.950827710940262527e-01,6.237969203164003273e-01,4.720625674831290808e-01,4.700615535507029485e-01,2.107304839991930856e-01,2.111248840708609686e-01,2.132141835331524959e-01,-7.277982225169612237e-06,1.088817517757992293e-01,9.999909078845010679e-01,4.999994165439261007e-01,-1.155581317639217329e-02,5.147956406490656889e-01
6.207826948113825960e-01,4.532695293505396017e-01,3.662600060883673958e-01,7.972175232031774028e-01,6.252827417537848431e-01,4.777258488051964735e-01,4.701624196834410796e-01,2.108471759221418607e-01,2.111183185669454621e-01,2.127620741742961008e-01,6.789526664748500270e-06,1.086085385404370052e-01,9.999909108216762377e-01,4.999994350141860888e-01,-1.046932248910755446e-02,5.129972489865949337e-01
6.220671780567008646e-01,4.515062665867921599e-01,3.625371188419025947e-01,7.928160482662602870e-01,6.270505050413550663e-01,4.832870095207470462e-01,4.720691889343873737e-01,2.150168024388551258e-01,2.125830904840502467e-01,2.132528533505920476e-01,6.307736315757618767e-06,1.080227325962220264e-01,9.999909914635114472e-01,4.999994236470767239e-01,-9.338333055905874425e-03,5.115125438957268678e-01
6.232663472489460288e-01,4.496135727266832860e-01,3.597520433017457608e-01,8.002767097900299609e-01,6.266670253079902331e-01,4.888647098925950063e-01,4.733899842996294738e-01,2.147655262227908535e-01,2.126905790658248363e-01,2.128580131040953560e-01,6.166822625794274012e-06,1.077037965769385708e-01,9.999910714888342600e-01,4.999994551692515388e-01,-8.275234960142596741e-03,5.097611713207587103e-01
6.256362722519481778e-01,4.476440342243735993e-01,3.573397632364298526e-01,8.075818220403836456e-01,6.265995437129591172e-01,4.944367104834451743e-01,4.745375623538085619e-01,2.145301375761571039e-01,2.125449135384704369e-01,2.122417149160248095e-01,-6.099008688191690051e-06,1.074515477007836339e-01,9.999911136667318790e-01,4.999994485901035346e-01,-7.464171464873248750e-03,5.082881641871299649e-01
6.293450318276216926e-01,4.453923057610638669e-01,3.549247018286592059e-01,8.138615989602844270e-01,6.270021931414234695e-01,4.999167838120899265e-01,4.756064055716677785e-01,2.146438037631525908e-01,2.128535387715624061e-01,2.120013676259529800e-01,-6.281320722838938593e-06,1.070434726847069862e-01,9.999911683470091850e-01,4.999994094322979254e-01,-6.891532604186781895e-03,5.072297462673501789e-01
6.334060887029153708e-01,4.441607745941961727e-01,3.510864892667540094e-01,8.066186865917264193e-01,6.319627942832758416e-01,5.050079372902290809e-01,4.767050535985444260e-01,2.151035043589187012e-01,2.128444481278561617e-01,2.115099960163352444e-01,-6.672561362725972132e-06,1.069414153498425279e-01,9.999911534177013950e-01,4.999994123991888806e-01,-6.145836273818366426e-03,5.055850498835982032e-01
6.360914834174513643e-01,4.446363701932620205e-01,3.466499570850163359e-01,7.921225888087333189e-01,6.367399302216616430e-01,5.103853029388558671e-01,4.775986191828995309e-01,2.149597158884383463e-01,2.127559087807124327e-01,2.109558170665749022e-01,-7.029061399214029573e-06,1.069158963491348424e-01,9.999911407644183070e-01,4.999994347613944123e-01,-5.022884157566000207e-03,5.031035737678252184e-01
6.381608710355228808e-01,4.451654962832041762e-01,3.436800416167803407e-01,7.847635804581031271e-01,6.388572781586798754e-01,5.152077996291971607e-01,4.776915207724351520e-01,2.141473751766163891e-01,2.127337655317780296e-01,2.107309843735663268e-01,6.454973965434739164e-06,1.069094809124755963e-01,9.999911017872281649e-01,4.999994822566590225e-01,-4.000258739794903748e-03,5.014479309577053456e-01
6.391408833030784997e-01,4.454691129510761627e-01,3.418856747206354685e-01,7.968271057246918421e-01,6.367728699444716867e-01,5.206798957470847311e-01,4.774384380984209031e-01,2.135129596390308582e-01,2.122106548459920250e-01,2.098984251437437110e-01,6.319287883343266017e-06,1.069078386722202567e-01,9.999910668511200473e-01,4.999995442011340718e-01,-2.306395531151485788e-03,4.982737397032230842e-01
6.413715388349132684e-01,4.450271070138793195e-01,3.396288758969380206e-01,8.018859012055327140e-01,6.361474188526623497e-01,5.258516661750797239e-01,4.786050071684546658e-01,2.134406077141728642e-01,2.119073424079054024e-01,2.091726924640616159e-01,-6.349334113468943594e-06,1.069073982317779170e-01,9.999910329636549911e-01,4.999995678453224013e-01,-6.475714818046124800e-04,4.950647948963294853e-01
6.449470758944153559e-01,4.446044910988291576e-01,3.360486372335304561e-01,8.075315101434096254e-01,6.351933805010965273e-01,5.309445625192538154e-01,4.791397557075328661e-01,2.128186838153489913e-01,2.112276743509207688e-01,2.083011530571022563e-01,-6.728718915721903051e-06,1.067347574415973832e-01,9.999910226203426733e-01,4.999995886788402011e-01,9.561003242904867003e-04,4.921922789868636294e-01
6.484751413457979785e-01,4.436613063097833987e-01,3.322568158812688743e-01,8.121075397759430770e-01,6.360459910379302473e-01,5.357657522948212625e-01,4.793943359779434532e-01,2.124044051424928692e-01,2.107989597531037262e-01,2.075656857467067518e-01,-7.382333973662755764e-06,1.068640401873907908e-01,9.999909559730064679e-01,4.999995964903233281e-01,2.392102236380275280e-03,4.894039010994439276e-01
6.510771996952113838e-01,4.426293924299083971e-01,3.295659473804864459e-01,8.224813349465804890e-01,6.348916834403158793e-01,5.393780497646792904e-01,4.799348707764367061e-01,2.118695162407740473e-01,2.105192511252750032e-01,2.068642294592313302e-01,6.892319125344962514e-06,1.068963455180395594e-01,9.999909230857404463e-01,4.999996087981485315e-01,4.787353154862578758e-03,4.862914453482122257e-01
6.548385563549150579e-01,4.403606928943656351e-01,3.256062266403697558e-01,8.321167411738682462e-01,6.343141161165570807e-01,5.434366198309210638e-01,4.800933269228170319e-01,2.117357883134588781e-01,2.101042747582762271e-01,2.063438120595243452e-01,6.620130915467825573e-06,1.069044228244325073e-01,9.999909201171360840e-01,4.999996071395938491e-01,6.515050551716445627e-03,4.837880855270555447e-01
6.573452400604935519e-01,4.397108604909407137e-01,3.223622562156958082e-01,8.375155084459228183e-01,6.336594949887082162e-01,5.468844659350473592e-01,4.804301853354548957e-01,2.117023598333418466e-01,2.097417345129025945e-01,2.056961252986508892e-01,-6.659620129905066785e-06,1.067338757053395842e-01,9.999908946445130731e-01,4.999996124972029277e-01,9.546064854907268180e-03,4.810919310067484633e-01
6.584834860444963578e-01,4.379561335268600253e-01,3.211415124876007554e-01,8.404251325078466728e-01,6.342927476927509023e-01,5.520271541371850610e-01,4.794663182849277505e-01,2.116077413477184810e-01,2.094785740298591437e-01,2.054479391446271119e-01,-7.110413148281021371e-06,1.066912229959036534e-01,9.999908770858568774e-01,4.999996228278895671e-01,1.232337047372374615e-02,4.783476119713738761e-01
6.598175277249985760e-01,4.380079865289681074e-01,3.196527328603752660e-01,8.401433336796865214e-01,6.355843556683602458e-01,5.571914509593161036e-01,4.750380315349158056e-01,2.118428743158712046e-01,2.091539959027344797e-01,2.046095307227292492e-01,-7.959595440131980829e-06,1.071980125320783628e-01,9.999907610879963382e-01,4.999996438231030238e-01,1.791588088147800031e-02,4.731759070599907968e-01
6.607542309269145431e-01,4.381617361216038065e-01,3.189554149259671290e-01,8.337357476514403176e-01,6.363794432076667063e-01,5.618787794267461333e-01,4.702787266386303511e-01,2.112978242083703440e-01,2.085552736613857094e-01,2.041411316318542390e-01,7.233622326514517847e-06,1.073247640952077753e-01,9.999907709635782460e-01,4.999996932511095449e-01,2.166930316850598087e-02,4.687775789152862638e-01
6.613824591956342092e-01,4.387690673090330895e-01,3.183533381272819485e-01,8.324530741782686372e-01,6.356853646858157125e-01,5.659354440752272231e-01,4.685423817899151411e-01,2.109890263495123597e-01,2.078880048467904584e-01,2.035927109770366006e-01,6.372384792627107687e-06,1.070115919564887108e-01,9.999909498816289544e-01,4.999997208074239974e-01,2.214801737190549846e-02,4.652629712725432354e-01
6.615194907156159987e-01,4.397292808472809122e-01,3.177846842585109188e-01,8.237760580633863849e-01,6.365846068592385665e-01,5.699814634646841460e-01,4.658748823114724491e-01,2.112568763491588508e-01,2.075486617855815952e-01,2.029380288483502159e-01,-5.949604305992453699e-06,1.067609151025093184e-01,9.999911155379896943e-01,4.999997292122764780e-01,2.226806407858757803e-02,4.623143628771512192e-01
6.617614621936168673e-01,4.410650508114913326e-01,3.163553717520480868e-01,8.186834994402355514e-01,6.370716108423710722e-01,5.734690779543824002e-01,4.628111787622037898e-01,2.124452613675156809e-01,2.074638232543978833e-01,2.025155629567680637e-01,-5.711902502932196470e-06,1.066984689387347196e-01,9.999913373604331079e-01,4.999996802151799313e-01,2.206842132866194961e-02,4.588171157307782133e-01
6.622721756272831328e-01,4.422282831124141889e-01,3.146815708206497364e-01,8.119245936557144550e-01,6.382768554252403748e-01,5.768655259892960796e-01,4.602114010062961502e-01,2.129148912453700526e-01,2.073563502247995904e-01,2.022374185095608956e-01,4.694880005993447603e-06,1.066830345638987432e-01,9.999915329575312928e-01,4.999996169684690073e-01,2.201853453149762302e-02,4.569076077107205314e-01
6.628213047702292693e-01,4.427553943465952768e-01,3.132640487952982333e-01,8.100827210392689270e-01,6.386721840935928318e-01,5.804777864775264584e-01,4.580642952151923186e-01,2.130323027232971789e-01,2.075020066209180558e-01,2.019090895904433747e-01,-4.006386839054856916e-06,1.065068197683563256e-01,9.999917266396077808e-01,4.999996373752210177e-01,2.177642356105970525e-02,4.540152436681194059e-01
