arm_one,arm_two,arm_three,arm_four,arm_five,arm_six,arm_seven,drink_x,drink_y,drink_z,hand_x,hand_y,hand_z,finger_lt0,finger_rg0,finger_md0,finger_if0,finger_if1,finger_if2,finger_tb0,finger_tb1,finger_tb2
5.467558729298541698e-01,4.652817318184905293e-01,4.571875776209452513e-01,9.990768213860402591e-01,4.697215401666522960e-01,4.187732654435689095e-01,4.591373634844367335e-01,7.001721762520015657e-01,8.096934341473646102e-01,5.049463100229047152e-02,7.101141313769201435e-01,8.819973405655862075e-01,2.136446376649072665e-01,3.887723675760233408e-03,2.973484099749369985e-03,5.377249507815770949e-03,4.187986075817872473e-09,9.619110052637071945e-03,6.852181125870628105e-08,5.000000015855741164e-01,2.222240139421822024e-09,1.163840717176594652e-01
5.456662724377441265e-01,4.651807233276492592e-01,4.555016625642968608e-01,9.997685349437495095e-01,4.645135175025801866e-01,4.186259295187885754e-01,4.576451802849416661e-01,7.001721762520015657e-01,8.096934353549847252e-01,5.049463100229047152e-02,7.077707301467656142e-01,8.774730070995049314e-01,2.094077037677128383e-01,3.883339904843647900e-03,2.964672819543156222e-03,5.377150962081095158e-03,5.552641131442425388e-09,9.607798734355046250e-03,6.970581629048434746e-08,5.000000017481027736e-01,2.294955445577258309e-09,1.166537943025665602e-01
5.438925667570421174e-01,4.651438205668436132e-01,4.546401125787123410e-01,9.999414391381952205e-01,4.607775012182444008e-01,4.162340688919039522e-01,4.531998642496791740e-01,7.001721762520015657e-01,8.096934361276196812e-01,5.049463100229047152e-02,7.050146876671975482e-01,8.711499977331801370e-01,2.072884817814376612e-01,3.882243756766209225e-03,2.962470387529978627e-03,5.722170149162291407e-03,6.019903804440883972e-09,9.777495078259618166e-03,7.086577054259220014e-08,5.000000018120457357e-01,-2.349453845318688344e-09,1.205167007759088693e-01
5.432193093912141002e-01,4.652132307212225593e-01,4.547379046334071306e-01,9.999846488979616810e-01,4.598837276263705864e-01,4.156334993835610336e-01,4.514387882268098839e-01,7.001721762520015657e-01,8.096934366219514789e-01,5.049463100229047152e-02,7.042029149839765800e-01,8.690263085646743324e-01,2.074561264432963070e-01,3.795705910075694405e-03,2.961920119224062311e-03,5.808434651200216486e-03,6.327480879361457040e-09,9.819924071831177131e-03,7.211049803548268176e-08,5.000000018603714125e-01,2.742993588450385817e-09,1.214825254877015537e-01
5.430928740681134625e-01,4.649444337714541686e-01,4.548173460247916244e-01,9.999954564891504472e-01,4.598893333410907780e-01,4.169541810426658501e-01,4.517676763155392683e-01,7.001721762520015657e-01,8.096934369382247088e-01,5.049463100229047152e-02,7.041624309398746284e-01,8.684391675468657867e-01,2.082382614076085381e-01,3.774070718886958237e-03,2.961782504946229837e-03,5.916262313225535176e-03,6.118278446206869843e-09,9.830530456002533127e-03,7.326301857226101592e-08,5.000000018616775899e-01,2.460498376693178156e-09,1.220690200414216026e-01
5.423054917198750768e-01,4.650453759610778670e-01,4.547255314179363683e-01,9.999981489868847717e-01,4.585640255498300011e-01,4.230083585792618894e-01,4.531800610300685261e-01,7.001721762520015657e-01,8.096934371405762887e-01,5.049463100229047152e-02,7.033082578463675238e-01,8.651195886925484579e-01,2.077285777677728429e-01,3.854924809424610261e-03,3.565582071748243063e-03,8.617369975588548905e-03,6.014463711620220705e-09,1.276612234364314820e-02,7.436927193023697988e-08,5.000000018651635791e-01,2.403195193444272962e-09,1.194552806844551285e-01
5.412224098605578071e-01,4.653031346479402641e-01,4.540068209711093927e-01,9.823721821524659115e-01,4.635637954118602133e-01,4.247945186976584409e-01,4.535927060638303421e-01,7.001721762520015657e-01,8.096934372700407279e-01,5.049463100229047152e-02,7.041243722144638895e-01,8.496548111285298077e-01,2.081357925198209502e-01,3.875138882043360853e-03,3.716532620118726156e-03,9.292649233656002580e-03,5.960887012987069751e-09,1.350002279436802316e-02,7.449685054624877544e-08,5.000000018469511476e-01,2.904090960824872969e-09,1.188018435379615684e-01
5.401975442704900487e-01,4.659159731891814316e-01,4.527817121475580242e-01,9.623041963606328020e-01,4.712963584505131531e-01,4.219390730554618552e-01,4.497011841884496763e-01,7.001721762520015657e-01,8.096934373528721363e-01,5.049463100229047152e-02,7.044312746399572500e-01,8.324103809981967528e-01,2.070594631451964096e-01,4.052710215866781214e-03,4.358087955950207953e-03,1.041035578725738389e-02,6.876030529509290785e-09,1.489116295231807975e-02,7.357021755826611054e-08,5.000000019235203430e-01,2.795157504517182993e-09,1.169132984197927133e-01
5.394321347300755631e-01,4.666405606152481123e-01,4.513777208180338452e-01,9.483190013564382070e-01,4.776020194341344949e-01,4.190307393944125991e-01,4.468740707684233371e-01,7.001721762520015657e-01,8.096934374058676331e-01,5.049463100229047152e-02,7.037711228188292534e-01,8.199382707736369014e-01,2.042805324036597592e-01,4.528420758891029893e-03,5.122356169490245408e-03,1.232880747473757629e-02,7.314924783782527369e-09,1.834441375242500810e-02,7.305912844162756704e-08,5.000000020822767954e-01,2.937840079991736264e-09,1.157509094316734322e-01
5.390644781045142997e-01,4.678549164585644737e-01,4.503187672515912010e-01,9.429941998938783376e-01,4.797660406510771414e-01,4.171498353239652124e-01,4.455638920483077081e-01,7.001721762520015657e-01,8.096934374397741774e-01,5.049463100229046458e-02,7.028464609404225794e-01,8.149414823689421494e-01,1.997320939639119219e-01,5.164943531158355979e-03,6.262326472208867845e-03,1.392988181281536002e-02,7.133455721783076582e-09,2.024298861764053589e-02,7.349354516775528556e-08,5.000000020697801251e-01,2.762174968310059874e-09,1.154603490520635795e-01
